order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type
101836,07/08/2024,Monitor,Accessories,North,8,7200,804.53,10/08/2024,16/08/2024,Express
103329,05/05/2023,Printer,Office,West,9,2268,361.62,08/05/2023,11/05/2023,Express
102352,29/10/2022,Keyboard,Accessories,East,3,1263,368.46,31/10/2022,02/11/2022,Standard
102282,05/06/2022,Smartwatch,Electronics,South,4,3236,655.18,06/06/2022,13/06/2022,Standard
101546,20/03/2024,Smartphone,Electronics,North,9,7578,466.87,22/03/2024,28/03/2024,Standard
100335,15/07/2023,Monitor,Accessories,South,5,1465,149.62,18/07/2023,24/07/2023,Standard
100088,05/08/2022,Laptop,Electronics,North,6,3294,359.61,08/08/2022,13/08/2022,express
100874,14/08/2022,Mouse,Accessories,North,9,3384,252.11,16/08/2022,19/08/2022,Express
102005,18/07/2024,Keyboard,Accessories,East,2,1340,129.89,18/07/2024,24/07/2024,Standard
100543,10/04/2023,Smartwatch,Electronics,West,6,1008,245.45,10/04/2023,11/04/2023,Economy
101241,30/10/2023,Monitor,Accessories,North,0,4740,833.27,02/11/2023,06/11/2023,Standard
101880,26/03/2024,Monitor,Accessories,West,5,1765,160.89,27/03/2024,29/03/2024,Standard
103385,03/06/2024,Mouse,Accessories,South,7,4977,516.7,03/06/2024,04/06/2024,Economy
102959,01/10/2023,Tablet,Electronics,West,7,1463,175.13,02/10/2023,06/10/2023,Express
102269,06/09/2024,Keyboard,Accessories,South,5,1400,273.39,09/09/2024,13/09/2024,Express
100319,01/12/2023,Camera,Electronics,South,1,508,151.29,04/12/2023,11/12/2023,Same Day
100519,13/03/2023,Printer,Office,North,5,1850,346.4,15/03/2023,20/03/2023,Express
103099,25/05/2022,Printer,Office,South,4,1612,240.42,26/05/2022,27/05/2022,Standard
100878,28/06/2022,Camera,Electronics,West,2,1414,308.39,30/06/2022,02/07/2022,Same Day
100825,25/04/2023,,Accessories,North,2,686,85.03,25/04/2023,28/04/2023,Express
101290,21/05/2024,Smartphone,Electronics,South,4,1624,333.74,21/05/2024,23/05/2024,Standard
103076,10/04/2023,,Electronics,West,7,6384,1324.49,10/04/2023,11/04/2023,Standard
102984,14/05/2023,Laptop,Electronics,South,1,1188,110.32,16/05/2023,21/05/2023,Expres
100138,31/03/2022,Keyboard,Accessories,South,1,189,14.88,01/04/2022,02/04/2022,Same Day
100163,21/07/2023,Mouse,Accessories,East,4,4128,1156.71,22/07/2023,29/07/2023,Express
101618,20/08/2023,Headphones,Accessories,East,6,2748,682.8,20/08/2023,27/08/2023,Standard
103315,18/09/2024,Smartphone,Electronics,South,3,1851,198.71,21/09/2024,23/09/2024,Standard
101791,01/02/2023,Mouse,Accessories,West,5,3350,986.33,04/02/2023,11/02/2023,Standard
101045,28/11/2023,Tablet,Electronics,East,3,2214,507.7,28/11/2023,04/12/2023,Standard
100960,16/05/2023,Monitor,Accessories,South,9,1602,142.49,16/05/2023,17/05/2023,Standard
101750,25/06/2023,Smartwatch,Electronics,East,4,660,83.96,28/06/2023,30/06/2023,Standard
103009,02/02/2023,Printer,Office,South,1,914,270.74,05/02/2023,06/02/2023,Express
102658,13/11/2024,Smartphone,Electronics,North,4,2516,689.29,15/11/2024,21/11/2024,Standard
101504,02/10/2022,Camera,Electronics,South,9,4698,1262.47,04/10/2022,10/10/2022,Standard
102708,19/03/2023,Mouse,Accessories,West,3,1497,190.59,21/03/2023,24/03/2023,Standard
103460,28/04/2023,Smartwatch,Electronics,East,8,7600,1099.88,29/04/2023,01/05/2023,Standard
101059,25/08/2022,Smartphone,Electronics,East,6,6780,811.92,26/08/2022,31/08/2022,Express
103192,31/01/2023,Mouse,Accessories,West,9,8172,1296.29,02/02/2023,08/02/2023,Same Day
100655,20/02/2023,Camera,Electronics,South,3,1770,2728.201357,22/02/2023,24/02/2023,Standard
102064,31/08/2024,Smartphone,Electronics,West,4,4512,546.71,02/09/2024,03/09/2024,Economy
102717,29/01/2022,Mouse,Accessories,West,1,1033,302.68,31/01/2022,02/02/2022,Express
100137,25/12/2023,,Accessories,North,6,7146,1627.42,25/12/2023,29/12/2023,Standard
102763,21/02/2023,Laptop,Electronics,EAST,9,9225,2526.27,21/02/2023,28/02/2023,Express
101976,05/09/2024,Tablet,Electronics,South,7,3591,266.59,08/09/2024,10/09/2024,Standard
101581,31/05/2024,Headphones,Accessories,East,1,85,17.71,31/05/2024,04/06/2024,Express
100697,25/05/2024,Tablet,Electronics,West,2,1708,441.43,27/05/2024,28/05/2024,Same Day
101097,12/12/2023,Camera,Electronics,East,2,1026,170.31,15/12/2023,16/12/2023,Standard
102892,08/10/2023,Mouse,Accessories,South,7,4921,827.87,09/10/2023,11/10/2023,Standard
103063,25/06/2024,Printer,Office,West,1,235,54.87,25/06/2024,26/06/2024,Economy
102453,07/04/2022,Keyboard,Accessories,West,3,2067,465.39,08/04/2022,13/04/2022,Standard
102496,19/10/2024,Keyboard,Accessories,North,5,3670,790.67,22/10/2024,28/10/2024,Express
101392,02/08/2023,Keyboard,Accessories,South,2,1088,235.83,05/08/2023,06/08/2023,Standard
103425,09/06/2023,Laptop,Electronics,East,1,1060,57.26,12/06/2023,13/06/2023,Standard
101266,19/08/2022,Printer,Office,South,7,4823,420.58,19/08/2022,23/08/2022,Express
102375,04/02/2022,Laptop,Electronics,North,8,2880,315.87,07/02/2022,08/02/2022,Standard
102365,27/04/2023,Laptop,Electronics,North,1,448,53.2,27/04/2023,01/05/2023,Standard
100135,19/05/2023,Keyboard,Accessories,South,6,1002,114.7,20/05/2023,24/05/2023,Standard
101169,18/06/2022,Smartwatch,Electronics,North,3,2193,521.14,21/06/2022,24/06/2022,Standard
102574,02/03/2023,Monitor,Accessories,West,8,9056,1860.37,05/03/2023,12/03/2023,Expres
102135,03/03/2024,Smartphone,Electronics,West,9,5553,329.79,05/03/2024,10/03/2024,Express
101503,20/03/2024,Mouse,Accessories,North,7,3031,417.5,21/03/2024,26/03/2024,Standard
101362,27/06/2022,Keyboard,Accessories,South,4,3352,663.15,28/06/2022,05/07/2022,Standard
102810,07/03/2023,Smartphone,Electronics,East,1,464,66.26,09/03/2023,13/03/2023,Standard
100148,26/02/2023,Printer,Office,North,8,6792,1125.23,01/03/2023,08/03/2023,Standard
100303,03/02/2023,Mouse,Accessories,North,7,4676,242.64,06/02/2023,07/02/2023,Standard
101017,13/07/2022,Mouse,Accessories,South,7,3395,1012.78,14/07/2022,15/07/2022,Standard
101924,16/01/2024,Smartwatch,Electronics,North,5,1645,313.66,17/01/2024,20/01/2024,Economy
101052,19/08/2022,Mouse,Accessories,North,7,5789,950.45,21/08/2022,22/08/2022,Standard
103206,12/02/2023,Camera,Electronics,North,6,1836,508.81,15/02/2023,16/02/2023,standard
102413,09/07/2022,Keyboard,Accessories,North,6,3816,623.78,11/07/2022,13/07/2022,Standard
102637,09/08/2024,Printer,Office,East,2,1710,2313.515885,11/08/2024,17/08/2024,Standard
102756,26/02/2024,Tablet,Electronics,East,3,2637,468.6,29/02/2024,05/03/2024,Express
101904,02/03/2023,Smartphone,Electronics,West,2,1132,290.56,03/03/2023,04/03/2023,Express
103050,09/10/2024,Tablet,Electronics,West,6,3120,274.65,12/10/2024,16/10/2024,Same Day
100198,06/11/2024,Smartwatch,Electronics,North,2,244,16.78,07/11/2024,10/11/2024,Standard
101768,27/08/2022,Mouse,Accessories,South,7,4340,383.9,27/08/2022,01/09/2022,Same Day
102240,08/08/2024,Headphones,Accessories,South,0,2592,526.38,08/08/2024,14/08/2024,Express
100404,27/09/2022,Smartwatch,Electronics,West,6,5712,638.29,28/09/2022,05/10/2022,Standard
103119,26/12/2024,Monitor,Accessories,WEST,7,1575,313.96,29/12/2024,30/12/2024,Standard
101813,31/12/2022,Headphones,Accessories,North,7,3941,1113.85,01/01/2023,04/01/2023,Express
100483,03/10/2024,Keyboard,Accessories,East,3,2889,604.45,06/10/2024,10/11/2024,Standard
101182,29/01/2022,Camera,Electronics,South,4,4056,1189.26,31/01/2022,05/02/2022,Express
101339,02/05/2023,Printer,Office,East,5,4165,1012.37,03/05/2023,10/05/2023,Standard
101280,26/01/2024,Mouse,Accessories,South,2,290,50.23,28/01/2024,03/02/2024,Standard
101031,08/06/2023,Smartwatch,Electronics,North,5,1525,413.75,08/06/2023,09/06/2023,Standard
100791,12/06/2024,Mouse,Accessories,West,5,3670,462.97,13/06/2024,20/06/2024,Standard
100799,05/03/2022,Keyboard,Accessories,North,4,2040,393.72,06/03/2022,07/03/2022,Express
102432,10/01/2022,Smartwatch,Electronics,North,3,2412,640.35,10/01/2022,13/01/2022,Standard
101201,05/07/2023,Smartphone,Electronics,North,4,1524,189.32,06/07/2023,07/07/2023,Standard
100422,19/05/2023,Smartphone,Electronics,West,3,2274,662,22/05/2023,26/05/2023,Standard
102362,05/08/2022,Monitor,Accessories,South,8,9296,2581.06,08/08/2022,13/08/2022,Express
103483,06/10/2023,Smartwatch,Electronics,North,1,915,264.3,06/10/2023,07/10/2023,Express
101883,16/01/2022,Keyboard,Accessories,East,9,7425,10585.76407,19/01/2022,22/01/2022,Standard
103453,12/07/2024,Laptop,Electronics,West,5,1190,346.79,13/07/2024,19/07/2024,Express
101479,09/08/2023,Keyboard,Accessories,East,3,1920,144.3,10/08/2023,15/08/2023,Same Day
102591,20/11/2024,Monitor,Accessories,South,4,964,184.03,21/11/2024,28/11/2024,Standard
101928,12/09/2023,Headphones,Accessories,South,6,420,65.62,12/09/2023,13/09/2023,Economy
102949,30/09/2022,Headphones,Accessories,West,2,1090,296.12,02/10/2022,03/10/2022,Express
101529,10/03/2022,Camera,Electronics,North,7,5439,1416.62,13/03/2022,15/03/2022,Standard
100902,14/10/2022,Monitor,Accessories,South,9,873,82.35,14/10/2022,17/10/2022,Standard
100685,26/07/2022,Smartphone,Electronics,West,1,1041,132.46,29/07/2022,03/08/2022,Same Day
101551,01/02/2024,Monitor,Accessories,East,6,5292,659.58,04/02/2024,06/02/2024,Standard
103220,20/09/2023,Printer,Office,North,2,384,30.84,22/09/2023,29/09/2023,Standard
100159,19/09/2024,Smartwatch,Electronics,East,8,8056,605.8,22/09/2024,26/09/2024,Standard
100999,26/09/2023,Monitor,Accessories,North,7,4165,263.26,28/09/2023,01/10/2023,Express
102863,14/07/2023,Laptop,Electronics,East,9,468,58.98,16/07/2023,18/07/2023,Standard
103311,10/07/2023,Printer,Office,West,5,3100,911.86,11/07/2023,17/07/2023,Standard
102250,10/10/2022,Tablet,Electronics,West,5,325,21.01,12/10/2022,19/10/2022,Standard
102689,21/03/2022,Headphones,Accessories,East,9,5283,1550.3,24/03/2022,28/03/2022,Express
100112,08/05/2024,Smartphone,Electronics,East,6,882,184.48,10/05/2024,15/05/2024,express
103342,05/08/2023,Laptop,Electronics,North,3,2031,450.23,05/08/2023,09/08/2023,Express
101446,31/05/2024,Tablet,Electronics,West,6,5124,501.5,03/06/2024,06/06/2024,Express
101952,18/09/2023,Mouse,Accessories,South,3,813,238.1,18/09/2023,24/09/2023,Express
100922,09/12/2023,Camera,Electronics,East,1,718,169.09,10/12/2023,16/12/2023,Express
101624,06/07/2022,Monitor,Accessories,East,8,7040,996.02,08/07/2022,09/07/2022,Express
103025,31/01/2022,Smartwatch,Electronics,East,5,4405,450.83,02/02/2022,03/02/2022,Economy
101319,23/08/2024,Headphones,Accessories,,8,1800,326.03,24/08/2024,31/08/2024,Express
101663,06/05/2024,Camera,Electronics,North,5,1030,64.81,08/05/2024,14/05/2024,Expres
100815,17/02/2024,Laptop,Electronics,West,2,1486,233.7,20/02/2024,22/02/2024,Express
102898,13/02/2024,Headphones,Accessories,North,7,3766,914.49,16/02/2024,20/02/2024,Express
102266,18/10/2024,Headphones,Accessories,South,5,720,214.31,20/10/2024,23/10/2024,Standard
101473,30/08/2023,Monitor,Accessories,West,1,890,59.1,30/08/2023,05/09/2023,Same Day
101773,19/03/2022,Camera,Electronics,South,2,840,153.61,20/03/2022,24/03/2022,Same Day
100679,31/03/2023,,Accessories,West,9,945,94.75,03/04/2023,07/04/2023,Same Day
102998,16/01/2022,Printer,Office,North,4,4428,600.55,17/01/2022,20/01/2022,Standard
101093,02/10/2023,Tablet,Electronics,North,1,1130,268.88,03/10/2023,09/10/2023,Standard
100080,30/12/2023,Laptop,Electronics,South,1,111,19.33,02/01/2024,09/01/2024,Express
101950,13/10/2024,Keyboard,Accessories,North,9,9900,576.8,16/10/2024,18/10/2024,Standard
103297,20/12/2024,Tablet,Electronics,West,6,3384,503.86,23/12/2024,28/12/2024,Standard
102879,28/09/2022,Monitor,Accessories,North,3,1050,292.64,01/10/2022,04/10/2022,Standard
101239,24/07/2024,Printer,Office,West,9,7083,994.47,24/07/2024,28/07/2024,Express
100329,30/12/2022,Headphones,Accessories,North,8,5432,1619.39,01/01/2023,03/01/2023,Express
100242,01/02/2023,,Electronics,North,7,5509,1648.74,01/02/2023,08/02/2023,Same Day
102878,22/08/2022,Monitor,Accessories,West,9,5796,1729.18,25/08/2022,30/08/2022,Standard
100641,24/10/2023,Monitor,Accessories,North,3,474,83.32,27/10/2023,03/11/2023,Standard
100696,05/10/2023,Tablet,Electronics,West,6,3486,1011.74,07/10/2023,11/10/2023,Expres
102257,19/02/2024,Keyboard,Accessories,South,3,2070,163.23,21/02/2024,25/02/2024,Standard
102141,11/02/2022,Printer,Office,West,9,7290,841.07,14/02/2022,17/02/2022,Express
100753,22/03/2023,Keyboard,Accessories,North,1,677,54.14,25/03/2023,28/03/2023,Expres
100435,09/07/2022,Smartwatch,Electronics,North,5,1025,262.91,09/07/2022,15/07/2022,Standard
101563,01/01/2022,Keyboard,Accessories,East,6,6372,570.75,04/01/2022,09/01/2022,Standard
101934,11/10/2023,Monitor,Accessories,North,1,59,10.32,11/10/2023,15/10/2023,Express
101041,13/05/2024,Keyboard,Accessories,South,5,4575,771.24,16/05/2024,21/05/2024,Standard
101712,04/12/2024,Headphones,Accessories,East,3,1989,299.79,07/12/2024,11/12/2024,Economy
100551,28/12/2022,Camera,Electronics,North,1,1163,115.09,29/12/2022,01/01/2023,Express
102929,16/05/2022,Camera,Electronics,West,2,1492,276.56,18/05/2022,20/05/2022,Standard
103236,13/01/2023,Camera,Electronics,West,3,1722,203.04,14/01/2023,17/01/2023,Standard
100601,19/04/2024,Printer,Office,East,2,2190,477.8,22/04/2024,29/04/2024,Express
101964,20/10/2024,Monitor,Accessories,North,5,4590,650.05,invalid_date,25/10/2024,Standard
101013,09/12/2022,Printer,Office,North,2,212,13.4,10/12/2022,17/12/2022,Standard
102883,29/04/2023,Camera,Electronics,West,5,5170,1248.66,29/04/2023,30/04/2023,Express
101427,02/05/2022,Tablet,Electronics,East,3,2508,631.85,05/05/2022,10/05/2022,Standard
102012,25/05/2024,Headphones,Accessories,North,1,1112,100.47,25/05/2024,01/06/2024,Standard
101386,16/01/2024,Printer,Office,South,1,879,135,18/01/2024,23/01/2024,Standard
101295,22/08/2022,Tablet,Electronics,North,7,4102,354.03,24/08/2022,26/08/2022,Standard
100466,17/01/2023,Printer,Office,North,5,3765,670.8,17/01/2023,23/01/2023,Standard
101499,16/04/2022,Smartwatch,Electronics,East,1,890,57.04,19/04/2022,23/04/2022,Express
103015,07/02/2023,Tablet,Electronics,North,2,1212,151.07,08/02/2023,11/02/2023,Standard
103440,03/06/2023,Monitor,Accessories,South,5,280,79.77,06/06/2023,12/06/2023,Express
100277,05/04/2023,Headphones,Accessories,West,5,1550,203.51,08/04/2023,14/04/2023,Standard
101069,09/09/2022,Tablet,Electronics,North,3,774,212.02,09/09/2022,11/09/2022,Express
101548,29/12/2024,Laptop,Electronics,South,6,2364,639.29,invalid_date,02/01/2025,Standard
101024,11/09/2022,Smartwatch,Electronics,West,8,520,30.58,14/09/2022,20/09/2022,Express
101465,24/10/2023,Keyboard,Accessories,East,3,513,48.23,24/10/2023,10-25-2023,Standard
100940,28/02/2022,Laptop,Electronics,West,8,1392,190.99,02/03/2022,05/03/2022,Standard
103090,24/06/2023,Smartwatch,Electronics,East,8,5368,333.53,25/06/2023,26/06/2023,Standard
101466,17/05/2024,Smartwatch,Electronics,East,8,-5736,937.62,19/05/2024,21/05/2024,Standard
101323,15/12/2024,Monitor,Accessories,East,3,2580,448.02,18/12/2024,25/12/2024,Express
102675,06/08/2024,Mouse,Accessories,West,2,384,99.02,08/08/2024,12/08/2024,Economy
101399,28/05/2022,Keyboard,Accessories,South,1,713,62.78,29/05/2022,03/06/2022,Express
102967,29/08/2023,Keyboard,Accessories,South,5,5275,594.29,29/08/2023,30/08/2023,Express
101449,25/01/2022,Laptop,Electronics,South,1,288,61.85,25/01/2022,28/01/2022,Express
100906,09/06/2023,Mouse,Accessories,West,4,512,110.47,10/06/2023,12/06/2023,Same Day
103138,01/08/2024,Camera,Electronics,East,8,1440,402.06,02/08/2024,08/08/2024,Express
102611,01/08/2023,Tablet,Electronics,East,7,6216,378.24,04/08/2023,08/08/2023,Standard
101895,07/12/2024,Laptop,Electronics,East,6,5508,360.28,10/12/2024,11/12/2024,Standard
100388,10/06/2023,Keyboard,Accessories,East,1,1192,320.13,13/06/2023,14/06/2023,Economy
102070,20/10/2024,Headphones,Accessories,South,2,2376,580.26,20/10/2024,26/10/2024,Standard
102762,21/02/2024,Laptop,Electronics,South,6,1884,190.58,22/02/2024,24/02/2024,Standard
102172,06/06/2023,Mouse,Accessories,East,5,5030,540.73,09/06/2023,16/06/2023,Standard
100880,29/08/2023,Camera,Electronics,North,2,744,217.21,29/08/2023,05/09/2023,Standard
103208,01/09/2024,Laptop,Electronics,West,5,5845,941.79,02/09/2024,04/09/2024,Express
100050,20/07/2023,Mouse,Accessories,South,7,1239,177.39,23/07/2023,27/07/2023,Same Day
101887,13/08/2024,Printer,Office,South,6,6276,1396.25,14/08/2024,21/08/2024,Standard
101702,30/07/2024,Printer,Office,East,4,2396,608.5,01/08/2024,07/08/2024,Standard
103489,28/06/2022,Smartwatch,Electronics,West,5,990,87.61,30/06/2022,01/07/2022,Standard
100133,27/06/2023,Tablet,Electronics,West,7,5656,355.81,29/06/2023,05/07/2023,Standard
101105,17/12/2022,Smartphone,Electronics,East,5,1365,310.66,17/12/2022,21/12/2022,Standard
100703,20/03/2024,Printer,Office,South,5,4970,1080.12,20/03/2024,21/03/2024,Express
100482,12/04/2024,Tablet,Electronics,North,5,280,23.98,13/04/2024,18/04/2024,Express
101145,10/05/2023,Keyboard,Accessories,East,1,1172,124.9,11/05/2023,14/05/2023,Economy
102038,16/04/2022,Mouse,Accessories,East,4,840,190.13,19/04/2022,04-25-2022,Standard
103443,18/05/2022,Printer,Office,West,6,2604,305.73,18/05/2022,22/05/2022,Express
100066,28/12/2024,Headphones,Accessories,East,5,5795,310.6,31/12/2024,03/01/2025,Same Day
102313,26/10/2023,Printer,Office,East,8,6016,406.13,26/10/2023,02/11/2023,Express
103091,04/12/2023,Headphones,Accessories,South,1,314,66.23,05/12/2023,12/12/2023,Express
100907,10/07/2022,Smartwatch,Electronics,South,9,9729,2039.41,10/07/2022,12/07/2022,Expres
100031,22/01/2024,Mouse,Accessories,West,4,988,147.91,22/01/2024,23/01/2024,Standard
102465,08/03/2023,Laptop,Electronics,West,1,589,158.85,08/03/2023,09/03/2023,Standard
102680,23/06/2022,Keyboard,Accessories,East,9,6507,1045.14,23/06/2022,26/06/2022,Standard
103326,24/10/2023,Printer,Office,North,5,370,92.45,24/10/2023,28/10/2023,Standard
100010,04/12/2023,Monitor,Accessories,,6,7074,1357.68,06/12/2023,13/12/2023,Economy
100064,05/12/2023,Tablet,Electronics,East,5,4730,1365.63,06/12/2023,12/12/2023,Economy
100776,02/03/2024,Keyboard,Accessories,East,2,1640,176.87,03/03/2024,04/03/2024,Standard
100077,09/01/2024,Smartwatch,Electronics,North,5,2530,486.09,09/01/2024,15/01/2024,Standard
100491,09/03/2022,Keyboard,Accessories,North,1,158,46.24,12/03/2022,18/03/2022,Standard
102947,29/04/2022,Laptop,Electronics,East,1,403,72.45,30/04/2022,05/05/2022,Standard
103067,04/03/2023,Printer,Office,West,4,1100,100.02,06/03/2023,07/03/2023,Standard
102580,04/05/2024,Mouse,Accessories,South,2,906,59.06,05/05/2024,12/05/2024,Standard
102113,13/05/2023,Monitor,Accessories,North,4,2476,417.16,16/05/2023,19/05/2023,Express
103235,08/11/2022,Tablet,Electronics,West,5,3415,496.48,10/11/2022,15/11/2022,Economy
102344,09/05/2023,Laptop,Electronics,South,5,4485,347.99,11/05/2023,18/05/2023,Standard
100591,14/04/2022,Laptop,Electronics,East,9,8496,2182.42,17/04/2022,18/04/2022,Express
101285,10/10/2024,Smartphone,Electronics,South,2,2032,149.7,10/10/2024,13/10/2024,Same Day
102946,08/08/2023,Keyboard,Accessories,North,8,3400,758.57,10/08/2023,13/08/2023,Express
100724,01/10/2023,Printer,Office,South,6,2622,131.53,04/10/2023,10/10/2023,Standard
102674,30/01/2024,Headphones,Accessories,East,2,2014,215.06,02/02/2024,06/02/2024,Standard
103045,05/02/2022,Keyboard,Accessories,South,3,1950,211.16,08/02/2022,13/02/2022,Same Day
103476,29/07/2022,Camera,Electronics,West,9,10017,1468.72,31/07/2022,06/08/2022,Same Day
101212,19/03/2024,Laptop,Electronics,South,5,1385,165.55,20/03/2024,27/03/2024,Express
103415,10/10/2023,Monitor,Accessories,North,6,1614,166.62,11/10/2023,18/10/2023,Same Day
102299,01/10/2023,Keyboard,Accessories,North,7,4032,426.13,04/10/2023,07/10/2023,Standard
103020,18/01/2023,Smartphone,Electronics,North,7,3038,570.98,19/01/2023,20/01/2023,Economy
101637,25/10/2022,Keyboard,Accessories,North,3,2400,297.07,27/10/2022,01/11/2022,Standard
103355,16/09/2023,Laptop,Electronics,North,7,6818,1348.26,17/09/2023,24/09/2023,Standard
103348,08/03/2023,Camera,Electronics,North,2,2134,119.89,08/03/2023,11/03/2023,Standard
103435,20/09/2022,Printer,Office,,4,700,120.19,22/09/2022,25/09/2022,Express
100982,17/05/2024,Tablet,Electronics,North,3,3366,882.29,19/05/2024,25/05/2024,Express
100706,25/02/2022,Mouse,Accessories,East,4,2532,404.96,25/02/2022,04/03/2022,Standard
102535,24/08/2024,Laptop,Electronics,South,1,927,103.95,27/08/2024,28/08/2024,Same Day
101687,30/10/2022,Tablet,Electronics,North,6,-6402,1366.28,31/10/2022,01/11/2022,Standard
103064,01/11/2023,Monitor,Accessories,South,6,1506,407.73,03/11/2023,04/11/2023,Standard
100273,10/04/2022,Mouse,Accessories,West,1,916,223.5,13/04/2022,14/04/2022,Same Day
101709,17/08/2023,Mouse,Accessories,East,0,2349,244.18,17/08/2023,18/08/2023,Standard
103211,27/12/2024,Keyboard,Accessories,West,3,1851,348.9,28/12/2024,31/12/2024,Same Day
100963,20/03/2022,Camera,Electronics,East,5,4485,1324.49,20/03/2022,25/03/2022,Economy
103285,27/11/2024,Keyboard,Accessories,East,2,416,68.58,28/11/2024,05/12/2024,Standard
103347,06/12/2024,Monitor,Accessories,West,4,1000,198.92,06/12/2024,09/12/2024,Standard
103474,02/08/2022,Mouse,Accessories,South,6,3384,924.03,03/08/2022,06/08/2022,Express
102459,22/06/2024,Smartphone,Electronics,South,7,4144,426.39,22/06/2024,29/06/2024,Standard
103118,25/06/2024,Smartwatch,Electronics,South,5,5125,268.39,25/06/2024,28/06/2024,Standard
102993,09/03/2022,Mouse,Accessories,East,3,2172,364.77,12/03/2022,15/03/2022,Standard
101452,05/05/2023,Monitor,Accessories,South,9,7578,1596.64,05/05/2023,11/05/2023,Standard
102715,19/12/2024,Mouse,Accessories,West,6,5190,898.86,20/12/2024,25/12/2024,Standard
100149,03/10/2024,Printer,Office,East,1,714,99.13,03/10/2024,09/10/2024,Same Day
102692,11/02/2022,Camera,Electronics,North,4,4648,689.85,14/02/2022,16/02/2022,Standard
102767,05/02/2023,Printer,Office,South,4,2440,410.86,08/02/2023,09/02/2023,Same Day
101757,20/06/2023,Keyboard,Accessories,South,7,2023,274.25,22/06/2023,25/06/2023,Standard
100218,14/08/2022,Tablet,Electronics,North,8,480,132.45,15/08/2022,20/08/2022,Economy
100239,05/12/2023,Smartwatch,Electronics,East,8,2072,555.06,07/12/2023,13/12/2023,Standard
101131,24/04/2024,Headphones,Accessories,,7,7217,1481.7,26/04/2024,29/04/2024,Standard
103173,09/02/2023,Camera,Electronics,West,2,1958,227.77,10/02/2023,14/02/2023,Standard
102239,22/06/2024,Laptop,Electronics,North,9,8793,2262.43,25/06/2024,26/06/2024,Standard
102381,29/10/2023,Keyboard,Accessories,East,2,1018,297.21,30/10/2023,06/11/2023,Standard
101253,13/03/2023,Camera,Electronics,South,8,1088,160.33,16/03/2023,23/03/2023,Standard
101053,27/08/2023,Smartwatch,Electronics,North,6,4440,800.92,30/08/2023,03/09/2023,Express
101668,14/06/2023,Tablet,Electronics,North,3,1416,220.7,16/06/2023,19/06/2023,Standard
102979,13/08/2022,Laptop,Electronics,North,9,1809,392.44,14/08/2022,17/08/2022,Standard
103479,19/03/2024,Smartphone,Electronics,South,9,9765,909.99,22/03/2024,26/03/2024,Express
101357,03/03/2024,Camera,Electronics,East,2,810,229.33,03/03/2024,08/03/2024,Express
100775,02/01/2024,Mouse,Accessories,West,4,3428,305.79,05/01/2024,11/01/2024,Standard
102630,23/02/2024,Headphones,Accessories,West,6,5682,1365.87,26/02/2024,27/02/2024,Standard
102832,27/05/2023,Smartphone,Electronics,West,6,4188,1231.16,28/05/2023,30/05/2023,Standard
103068,08/03/2022,Keyboard,Accessories,South,4,2188,265.54,08/03/2022,10/03/2022,Express
100839,11/03/2023,Camera,Electronics,West,0,1956,125.69,14/03/2023,18/03/2023,Same Day
100627,01/10/2023,Smartphone,Electronics,East,3,1140,226.52,02/10/2023,03/10/2023,Standard
100323,29/05/2022,Smartphone,Electronics,West,5,2385,258.6,01/06/2022,03/06/2022,Standard
103185,26/12/2024,Smartwatch,Electronics,South,8,2888,149.92,29/12/2024,31/12/2024,Standard
103444,25/02/2022,Keyboard,Accessories,West,7,1351,310.03,28/02/2022,06/03/2022,Standard
101867,14/04/2022,Smartwatch,Electronics,North,7,1519,403.63,17/04/2022,22/04/2022,Express
101160,31/01/2022,Camera,Electronics,West,2,1716,368.06,02/02/2022,08/02/2022,Express
102826,22/11/2023,Smartwatch,Electronics,North,2,1258,146.7,23/11/2023,24/11/2023,Same Day
101076,09/11/2023,Smartphone,Electronics,East,6,5190,1215.07,11/11/2023,12/11/2023,Same Day
100437,30/09/2022,Smartwatch,Electronics,North,9,2952,605.85,03/10/2022,07/10/2022,Express
100119,13/11/2023,Smartphone,Electronics,North,3,3234,440.7,13/11/2023,14/11/2023,Expres
103098,29/11/2022,Smartphone,Electronics,South,9,4527,677.34,29/11/2022,30/11/2022,Standard
102893,10/10/2023,Headphones,Accessories,WEST,5,2665,532.76,13/10/2023,17/10/2023,Standard
103106,03/08/2024,,Electronics,East,3,318,49.93,06/08/2024,13/08/2024,Same Day
101814,10/03/2023,Monitor,Accessories,North,5,3350,389.95,13/03/2023,16/03/2023,Standard
101839,25/03/2022,Camera,Electronics,West,9,3699,276.07,27/03/2022,31/03/2022,standard
101026,12/07/2024,Smartwatch,Electronics,West,8,5504,1196.78,12/07/2024,13/07/2024,Express
100076,31/01/2024,Smartphone,Electronics,West,8,6224,1561.42,01/02/2024,06/02/2024,Same Day
100900,26/04/2023,Monitor,Accessories,South,3,2670,515.39,26/04/2023,29/04/2023,Express
100371,17/11/2023,Smartwatch,Electronics,North,9,7551,894.4,19/11/2023,20/11/2023,Standard
101204,29/03/2023,Tablet,Electronics,West,2,390,103.99,31/03/2023,06/04/2023,Standard
102987,27/08/2022,Smartphone,Electronics,South,2,970,262.19,30/08/2022,02/09/2022,Express
